Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:6Uv2Su7AqBKc3fEajCqD4V,12170704468,2021-05-20T18:27:49Z,5,"É boa, não, mas foi uma das poucas que não tive vontade de pular e não quero dar corações pra certas músicas da playlist",60a2c0917cf2550022d5da74
spotify:track:4lB4FEqUleSNxg2BeVbmIK,12170704468,2021-05-20T18:27:49Z,0,A qualidade do áudio é péssima. ,60a2c0917cf2550022d5da74
spotify:track:1eG9ihI0kvYy8LdbKTSN5B,12170704468,2021-05-20T18:27:49Z,4,,60a2c0917cf2550022d5da74
spotify:track:1KNaZZndrJsf50qZJmwRiy,12170704468,2021-05-20T18:27:49Z,4,Uma letra que fala Xibiu merece coração.,60a2c0917cf2550022d5da74
spotify:track:7rvW49PvaFKGyfeoxay9Go,12142420857,2021-05-20T18:25:09Z,1,Em balada é boa,60a2c0917cf2550022d5da74
spotify:track:7euUgEaockJ6kkqsRyOMIW,12142420857,2021-05-20T18:25:09Z,3,Viciante,60a2c0917cf2550022d5da74
spotify:track:7aUZM3W6RA8k47eqP985Kc,12142420857,2021-05-20T18:25:09Z,5,Um vício kkkkkkk A versão remix com Say So da Doja Cat é ótima!,60a2c0917cf2550022d5da74
spotify:track:6dYRZjDa16Vy378t889vuT,12146171815,2021-05-19T14:28:01Z,0,essa música é tão errada mas tão engraçada kkkkkkkkkkk mas em questão de ritmo acho ela chatinha,60a2c0917cf2550022d5da74
spotify:track:6Uv2Su7AqBKc3fEajCqD4V,12146171815,2021-05-19T14:28:01Z,2,QUE SURPRESA ÓTIMA! ,60a2c0917cf2550022d5da74
spotify:track:4lB4FEqUleSNxg2BeVbmIK,12146171815,2021-05-19T14:28:01Z,5,Acho que esse é um dos meus funks preferidos da vida! Não tem como não dançar quando toca essa!!!,60a2c0917cf2550022d5da74
spotify:track:29K9e80R1v6OesMQiUJ5AC,12146171815,2021-05-19T14:28:01Z,-1,as musicas da linn parecem as vezes que não tem ritmo... ,60a2c0917cf2550022d5da74
spotify:track:1eG9ihI0kvYy8LdbKTSN5B,12146171815,2021-05-19T14:28:01Z,1,nossa que incrivel????? não conhecia,60a2c0917cf2550022d5da74
spotify:track:1KNaZZndrJsf50qZJmwRiy,12146171815,2021-05-19T14:28:01Z,0,não conhecia... boazinha,60a2c0917cf2550022d5da74
spotify:track:0YzjPi1GXRX5CbhVWbBqYl,12146171815,2021-05-19T14:28:01Z,-1,nossa eu botei a outra versão e não conhecia a versão original da música e odiei kkkkkk ,60a2c0917cf2550022d5da74
spotify:track:7r4Y2Z10DO44Ju82dpb4ve,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,2,Tirei coração de outra pra dar pra essa. Amei. ,60a7ba793eaeff0022c7038e
spotify:track:7nCBOm2WiTUPAx3TeG2rZA,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-2,"Não estão acertando uma Demi que eu goste. Não gosto de ficar dando dois cocozitos, mas não fiquei mais catando música que eu gostei mais, pra dar. ",60a7ba793eaeff0022c7038e
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-1,Tenho ranchinho deles desde a treta com a GaGa,60a7ba793eaeff0022c7038e
spotify:track:79z9QkhHePTFsSeVw9uyj0,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,1,Saudades MTV,60a7ba793eaeff0022c7038e
spotify:track:74irxdVWstNlEQjsvArITq,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,2,😍,60a7ba793eaeff0022c7038e
spotify:track:6tvQzeCPwOytDlBYCIOY0n,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-1,Uma boa música de balada. Em geral nunca é boa de escutar fora dela. ,60a7ba793eaeff0022c7038e
spotify:track:6SpVp6ttad3XJOsjKBZwaq,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,3,Gostava dessa música e não sabia que era dela. Tem um que de Madonna/ Abba. ,60a7ba793eaeff0022c7038e
spotify:track:67vYdAAM3oGsEImCRfbtsF,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,3,😍😍 Aquece Meu coração ,60a7ba793eaeff0022c7038e
spotify:track:62yJjFtgkhUrXktIoSjgP2,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-1,"Gosto muito do arranjo dessa música, mas infelizmente tem coco demais sobrando. ",60a7ba793eaeff0022c7038e
spotify:track:5wG7UpUik9lpxUWjQFadPo,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,3,Música boa de novela ruim. Amava a trilha dessa novela. Escutava no meu MP3 player jogando videogame. ,60a7ba793eaeff0022c7038e
spotify:track:5X3ahLXhOw16BR09GjYPUT,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,1,Outro clipe com aparição gratuita de JT. ,60a7ba793eaeff0022c7038e
spotify:track:4WM22pqXRZkcdrp7alhjsv,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,2,Surf music que a gente ama colocar na playlist:” rumo à praia “ .,60a7ba793eaeff0022c7038e
spotify:track:43BCxznTSBLcXzu4lJ8KW5,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,1,Gosto TANTO desse clipe. Mas da música nem tanto. ,60a7ba793eaeff0022c7038e
spotify:track:3y4LxiYMgDl4RethdzpmNe,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,3,Lembro imediatamente de Laços de Família. Me dá vontade de pegar um cavalo e ir pro Haras. ,60a7ba793eaeff0022c7038e
spotify:track:3qBz8RFR5dLIWUJsQ6PTX0,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-1,Não gostei muito. Me deu vontade de pular. Mas não o fiz. ,60a7ba793eaeff0022c7038e
spotify:track:3ph6xHCshx5N8gLncLxm3O,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,0,Gosto mais ou menos dessa música ,60a7ba793eaeff0022c7038e
spotify:track:3W3KtDwAIg3mAruSpnfG3Q,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-1,Alô Anitters corram aqui. Eu até gosto dessa música. Mas gostei mais de outras. E como sobrou. ,60a7ba793eaeff0022c7038e
spotify:track:2qQpFbqqkLOGySgNK8wBXt,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,1,Olha o K Pop aí gente. ,60a7ba793eaeff0022c7038e
spotify:track:2N5zMZX7YeL1tico8oQxa9,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,2,Essa música tem um lugar especial no meu coração. ,60a7ba793eaeff0022c7038e
spotify:track:29Srmzqyig5Tg5EitFXsb8,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,0,Olha a Neide aí !!,60a7ba793eaeff0022c7038e
spotify:track:27wvjuKafcmKhoLcBcJ0uO,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,-2,Nada pessoal. Só que tava sobrando. ,60a7ba793eaeff0022c7038e
spotify:track:1L5tZi0izXsi5Kk5OJf4W0,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,1,Amy 😍,60a7ba793eaeff0022c7038e
spotify:track:0V4LaOkdQm1sJwNerXcxMl,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,0,No início essa letra me lembrou música sertaneja. ,60a7ba793eaeff0022c7038e
spotify:track:0KDaN0HL3TcJVTbXlQCEsS,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,5,A que mais gostei da playlist. Ótimas lembranças. 😍😍😍,60a7ba793eaeff0022c7038e
spotify:track:0GX5oOKtU0nnx5OkhenW2i,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,2,Amava ver esse homem dançando. Inclusive quedê ele hein? ,60a7ba793eaeff0022c7038e
spotify:track:0D0K9uv987EwknjnyVNRE0,bsf19p2sjsugrfay2ziuj8gyt,2021-05-26T16:24:45Z,0,"Tava tão boa a versão, aí tem que meter um coral no meio. ",60a7ba793eaeff0022c7038e
spotify:track:7r4Y2Z10DO44Ju82dpb4ve,12170704468,2021-05-26T15:07:31Z,1,Achei a música tão gostosinha de ouvir... ,60a7ba793eaeff0022c7038e
spotify:track:7nCBOm2WiTUPAx3TeG2rZA,12170704468,2021-05-26T15:07:31Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,12170704468,2021-05-26T15:07:31Z,-1,Enjoei real dessa música,60a7ba793eaeff0022c7038e
spotify:track:79z9QkhHePTFsSeVw9uyj0,12170704468,2021-05-26T15:07:31Z,1,,60a7ba793eaeff0022c7038e
spotify:track:74irxdVWstNlEQjsvArITq,12170704468,2021-05-26T15:07:31Z,4,"Era minha opção de música, mas percebi q quando penso nessa música é de crying que eu lembro",60a7ba793eaeff0022c7038e
spotify:track:6tvQzeCPwOytDlBYCIOY0n,12170704468,2021-05-26T15:07:31Z,-1,"São poucos os eletrônicos que eu curto, e esse não é um deles",60a7ba793eaeff0022c7038e
spotify:track:67vYdAAM3oGsEImCRfbtsF,12170704468,2021-05-26T15:07:31Z,3,Um mandar da pandemia! ,60a7ba793eaeff0022c7038e
spotify:track:62yJjFtgkhUrXktIoSjgP2,12170704468,2021-05-26T15:07:31Z,1,,60a7ba793eaeff0022c7038e
spotify:track:5wG7UpUik9lpxUWjQFadPo,12170704468,2021-05-26T15:07:31Z,2,,60a7ba793eaeff0022c7038e
spotify:track:5fRUC8B4mVENgnWd3WImdw,12170704468,2021-05-26T15:07:31Z,1,Queria ter mais coração 😔,60a7ba793eaeff0022c7038e
spotify:track:5X3ahLXhOw16BR09GjYPUT,12170704468,2021-05-26T15:07:31Z,-1,Safe. Não gostava da música na época e não gosto agora,60a7ba793eaeff0022c7038e
spotify:track:4oB9UvwZUkic3nWWZKULqs,12170704468,2021-05-26T15:07:31Z,5,Acho q ouvi umas milhões de vezes. Sei nem se esse CD ainda funciona ❤️,60a7ba793eaeff0022c7038e
spotify:track:4WM22pqXRZkcdrp7alhjsv,12170704468,2021-05-26T15:07:31Z,2,,60a7ba793eaeff0022c7038e
spotify:track:43BCxznTSBLcXzu4lJ8KW5,12170704468,2021-05-26T15:07:31Z,1,"Ganha coração por ser Marisa, mas não curto muito essa música. ",60a7ba793eaeff0022c7038e
spotify:track:3y4LxiYMgDl4RethdzpmNe,12170704468,2021-05-26T15:07:31Z,3,"Já consigo me imaginar no haras da Alma de ""laços de família""",60a7ba793eaeff0022c7038e
spotify:track:3qBz8RFR5dLIWUJsQ6PTX0,12170704468,2021-05-26T15:07:31Z,-1,É ruim? Não. TristeMas são 9 cocôs. A culpa é do Bruno!,60a7ba793eaeff0022c7038e
spotify:track:3ph6xHCshx5N8gLncLxm3O,12170704468,2021-05-26T15:07:31Z,1,Por uns milissegundos achei q era Dua lipa,60a7ba793eaeff0022c7038e
spotify:track:3W3KtDwAIg3mAruSpnfG3Q,12170704468,2021-05-26T15:07:31Z,0,Enjoei dessa música num grau,60a7ba793eaeff0022c7038e
spotify:track:2qQpFbqqkLOGySgNK8wBXt,12170704468,2021-05-26T15:07:31Z,-1,"Não é xenofobia e sim excesso de cocô! Em outra situação não daria cocô, mas como não quero quero dar cocô em duas músicas da mesma pessoa, essa é a menos legal da dupla",60a7ba793eaeff0022c7038e
spotify:track:2N5zMZX7YeL1tico8oQxa9,12170704468,2021-05-26T15:07:31Z,2,Já ouço essa música vendo as manchas pretas do clipe,60a7ba793eaeff0022c7038e
spotify:track:27wvjuKafcmKhoLcBcJ0uO,12170704468,2021-05-26T15:07:31Z,1,Da dupla foi a que mais gostei. A da Demi é muito sofrida pro meu gosyo,60a7ba793eaeff0022c7038e
spotify:track:1bRjwdtScY2eMe9uMmsOkG,12170704468,2021-05-26T15:07:31Z,2,,60a7ba793eaeff0022c7038e
spotify:track:1L5tZi0izXsi5Kk5OJf4W0,12170704468,2021-05-26T15:07:31Z,0,Safe. Ambas foram lançadas próximas e tiveram varias matérias na época falando sobre isso.,60a7ba793eaeff0022c7038e
spotify:track:0V4LaOkdQm1sJwNerXcxMl,12170704468,2021-05-26T15:07:31Z,-1,"Até gosto de Glória Groove, mas essa não curti.",60a7ba793eaeff0022c7038e
spotify:track:0GX5oOKtU0nnx5OkhenW2i,12170704468,2021-05-26T15:07:31Z,2,Hip Hop Vídeo Traxx ❤️,60a7ba793eaeff0022c7038e
spotify:track:0D0K9uv987EwknjnyVNRE0,12170704468,2021-05-26T15:07:31Z,-2,O que passou na cabeça do sujeito ao colocar essa versão? Só ganhou dois cocôs pq sobrou um e eu não quero dar um em cada música da dupla ,60a7ba793eaeff0022c7038e
spotify:track:7r4Y2Z10DO44Ju82dpb4ve,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:79z9QkhHePTFsSeVw9uyj0,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:6tvQzeCPwOytDlBYCIOY0n,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:6SpVp6ttad3XJOsjKBZwaq,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:62yJjFtgkhUrXktIoSjgP2,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,4,,60a7ba793eaeff0022c7038e
spotify:track:5fRUC8B4mVENgnWd3WImdw,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-2,,60a7ba793eaeff0022c7038e
spotify:track:5AMWj2Dc7oNb4qCHb5cOad,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:4oB9UvwZUkic3nWWZKULqs,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:4WM22pqXRZkcdrp7alhjsv,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:43BCxznTSBLcXzu4lJ8KW5,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,2,,60a7ba793eaeff0022c7038e
spotify:track:3y4LxiYMgDl4RethdzpmNe,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,4,,60a7ba793eaeff0022c7038e
spotify:track:3qBz8RFR5dLIWUJsQ6PTX0,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-2,,60a7ba793eaeff0022c7038e
spotify:track:3W3KtDwAIg3mAruSpnfG3Q,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,4,,60a7ba793eaeff0022c7038e
spotify:track:2qQpFbqqkLOGySgNK8wBXt,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,5,,60a7ba793eaeff0022c7038e
spotify:track:2N5zMZX7YeL1tico8oQxa9,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,3,,60a7ba793eaeff0022c7038e
spotify:track:29Srmzqyig5Tg5EitFXsb8,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:27wvjuKafcmKhoLcBcJ0uO,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:1bRjwdtScY2eMe9uMmsOkG,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:0KDaN0HL3TcJVTbXlQCEsS,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,1,,60a7ba793eaeff0022c7038e
spotify:track:0GX5oOKtU0nnx5OkhenW2i,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,3,,60a7ba793eaeff0022c7038e
spotify:track:0D0K9uv987EwknjnyVNRE0,jljuy9tsb8xcymc70firnt814,2021-05-25T22:21:04Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:7r4Y2Z10DO44Ju82dpb4ve,12142420857,2021-05-25T04:03:38Z,-2,,60a7ba793eaeff0022c7038e
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,12142420857,2021-05-25T04:03:38Z,0,Enjoativa,60a7ba793eaeff0022c7038e
spotify:track:79z9QkhHePTFsSeVw9uyj0,12142420857,2021-05-25T04:03:38Z,1,,60a7ba793eaeff0022c7038e
spotify:track:6tvQzeCPwOytDlBYCIOY0n,12142420857,2021-05-25T04:03:38Z,1,Bem gostosinha,60a7ba793eaeff0022c7038e
spotify:track:6SpVp6ttad3XJOsjKBZwaq,12142420857,2021-05-25T04:03:38Z,1,Gostei,60a7ba793eaeff0022c7038e
spotify:track:62yJjFtgkhUrXktIoSjgP2,12142420857,2021-05-25T04:03:38Z,5,"UM HINO, perfeita",60a7ba793eaeff0022c7038e
spotify:track:5fRUC8B4mVENgnWd3WImdw,12142420857,2021-05-25T04:03:38Z,-3,,60a7ba793eaeff0022c7038e
spotify:track:5AMWj2Dc7oNb4qCHb5cOad,12142420857,2021-05-25T04:03:38Z,1,,60a7ba793eaeff0022c7038e
spotify:track:4WM22pqXRZkcdrp7alhjsv,12142420857,2021-05-25T04:03:38Z,0,Não desenvolve,60a7ba793eaeff0022c7038e
spotify:track:43BCxznTSBLcXzu4lJ8KW5,12142420857,2021-05-25T04:03:38Z,-3,,60a7ba793eaeff0022c7038e
spotify:track:3y4LxiYMgDl4RethdzpmNe,12142420857,2021-05-25T04:03:38Z,2,"Uau, não ouvia desde a adolescência. Muito boa!!!",60a7ba793eaeff0022c7038e
spotify:track:3qBz8RFR5dLIWUJsQ6PTX0,12142420857,2021-05-25T04:03:38Z,1,Gostosinha,60a7ba793eaeff0022c7038e
spotify:track:3ph6xHCshx5N8gLncLxm3O,12142420857,2021-05-25T04:03:38Z,3,Eu amo todo o Electra Heart,60a7ba793eaeff0022c7038e
spotify:track:3W3KtDwAIg3mAruSpnfG3Q,12142420857,2021-05-25T04:03:38Z,5,MUITO FODA,60a7ba793eaeff0022c7038e
spotify:track:2N5zMZX7YeL1tico8oQxa9,12142420857,2021-05-25T04:03:38Z,0,Memorável,60a7ba793eaeff0022c7038e
spotify:track:29Srmzqyig5Tg5EitFXsb8,12142420857,2021-05-25T04:03:38Z,4,Viciante! Ótimo single com clipe cagado,60a7ba793eaeff0022c7038e
spotify:track:1bRjwdtScY2eMe9uMmsOkG,12142420857,2021-05-25T04:03:38Z,0,Nada demais,60a7ba793eaeff0022c7038e
spotify:track:1L5tZi0izXsi5Kk5OJf4W0,12142420857,2021-05-25T04:03:38Z,3,Hino atemporal,60a7ba793eaeff0022c7038e
spotify:track:0V4LaOkdQm1sJwNerXcxMl,12142420857,2021-05-25T04:03:38Z,-1,Não anima,60a7ba793eaeff0022c7038e
spotify:track:0KDaN0HL3TcJVTbXlQCEsS,12142420857,2021-05-25T04:03:38Z,5,Eu amoooooooo,60a7ba793eaeff0022c7038e
spotify:track:0GX5oOKtU0nnx5OkhenW2i,12142420857,2021-05-25T04:03:38Z,0,Enjoada,60a7ba793eaeff0022c7038e
spotify:track:0D0K9uv987EwknjnyVNRE0,12142420857,2021-05-25T04:03:38Z,0,Muito chata (e eu amo glee).,60a7ba793eaeff0022c7038e
spotify:track:7r4Y2Z10DO44Ju82dpb4ve,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:7nCBOm2WiTUPAx3TeG2rZA,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,3,,60a7ba793eaeff0022c7038e
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:79z9QkhHePTFsSeVw9uyj0,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-2,,60a7ba793eaeff0022c7038e
spotify:track:74irxdVWstNlEQjsvArITq,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:6SpVp6ttad3XJOsjKBZwaq,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,3,,60a7ba793eaeff0022c7038e
spotify:track:67vYdAAM3oGsEImCRfbtsF,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,3,,60a7ba793eaeff0022c7038e
spotify:track:62yJjFtgkhUrXktIoSjgP2,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,3,,60a7ba793eaeff0022c7038e
spotify:track:5wG7UpUik9lpxUWjQFadPo,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:5fRUC8B4mVENgnWd3WImdw,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,2,,60a7ba793eaeff0022c7038e
spotify:track:5X3ahLXhOw16BR09GjYPUT,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,2,,60a7ba793eaeff0022c7038e
spotify:track:5AMWj2Dc7oNb4qCHb5cOad,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:4oB9UvwZUkic3nWWZKULqs,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:3qBz8RFR5dLIWUJsQ6PTX0,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:3ph6xHCshx5N8gLncLxm3O,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:3W3KtDwAIg3mAruSpnfG3Q,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-2,,60a7ba793eaeff0022c7038e
spotify:track:2qQpFbqqkLOGySgNK8wBXt,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:2N5zMZX7YeL1tico8oQxa9,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:29Srmzqyig5Tg5EitFXsb8,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:27wvjuKafcmKhoLcBcJ0uO,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,3,,60a7ba793eaeff0022c7038e
spotify:track:1L5tZi0izXsi5Kk5OJf4W0,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,1,,60a7ba793eaeff0022c7038e
spotify:track:0V4LaOkdQm1sJwNerXcxMl,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,2,,60a7ba793eaeff0022c7038e
spotify:track:0KDaN0HL3TcJVTbXlQCEsS,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,3,,60a7ba793eaeff0022c7038e
spotify:track:0D0K9uv987EwknjnyVNRE0,22mfwjofcaij3ecw3rmdvqs3y,2021-05-24T23:57:42Z,-1,,60a7ba793eaeff0022c7038e
spotify:track:7r4Y2Z10DO44Ju82dpb4ve,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,-1,Meh e cansativa.,60a7ba793eaeff0022c7038e
spotify:track:7nCBOm2WiTUPAx3TeG2rZA,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,0,"Parece catártica pra cantora mas pra eu que estou ouvindo, meh.",60a7ba793eaeff0022c7038e
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,"Se tivesse colocado a versão do Postmodern Jukebox, teria corações meus. No plural.",60a7ba793eaeff0022c7038e
spotify:track:74irxdVWstNlEQjsvArITq,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,Just ok.,60a7ba793eaeff0022c7038e
spotify:track:6tvQzeCPwOytDlBYCIOY0n,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,"Gostosinha de ouvir, apesar de eu ter achado que não o acharia no começo da música.",60a7ba793eaeff0022c7038e
spotify:track:6SpVp6ttad3XJOsjKBZwaq,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,2,Essa tal de Ava tem umas músicas boas.,60a7ba793eaeff0022c7038e
spotify:track:67vYdAAM3oGsEImCRfbtsF,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,3,Gostosa.,60a7ba793eaeff0022c7038e
spotify:track:62yJjFtgkhUrXktIoSjgP2,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,Essa eu gosto um tantinho.,60a7ba793eaeff0022c7038e
spotify:track:5wG7UpUik9lpxUWjQFadPo,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,2,"Gostosinha, mas facilmente enjoável.",60a7ba793eaeff0022c7038e
spotify:track:5fRUC8B4mVENgnWd3WImdw,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,"Legal, eu acho, mas não tanto assim. Pena, parece ter tanto potencial pra chegar lá.",60a7ba793eaeff0022c7038e
spotify:track:5X3ahLXhOw16BR09GjYPUT,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,Boinha.,60a7ba793eaeff0022c7038e
spotify:track:5AMWj2Dc7oNb4qCHb5cOad,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,1,"Perfeitamente nada demais, mas é melhor que meh.",60a7ba793eaeff0022c7038e
spotify:track:4oB9UvwZUkic3nWWZKULqs,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,-2,Não ache que o fato de ser Spice Girls vai me distrair do quão irritantezinha é essa música. xD,60a7ba793eaeff0022c7038e
spotify:track:4WM22pqXRZkcdrp7alhjsv,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,2,"Acho que se as últimas duas não tivessem me deixado de tão bom humor eu não gostaria tanto dessa, mas é bem gostosinha. Acho também que merece reconhecimento o título mais comprido.",60a7ba793eaeff0022c7038e
spotify:track:43BCxznTSBLcXzu4lJ8KW5,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,4,"Adoro. Voz boa de ouvir, de Marisa.",60a7ba793eaeff0022c7038e
spotify:track:3y4LxiYMgDl4RethdzpmNe,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,4,Reconheci quando o primeiro acorde veio. achei a melhor da playlist até ouvir a música seguinte. xD,60a7ba793eaeff0022c7038e
spotify:track:3qBz8RFR5dLIWUJsQ6PTX0,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,-2,"Achei cansativa. Só receberia corações meus se a playlist fosse temática de Fernal, acho.",60a7ba793eaeff0022c7038e
spotify:track:3ph6xHCshx5N8gLncLxm3O,22evpvr2cw66zzkzvdaq2hxny,2021-05-24T22:01:11Z,0,Meio quase meh. Boinha? O final é mais chatinho. Vai saber o que eu vou fazer com a pontuação dessa.,60a7ba793eaeff0022c7038e
